# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  eukarya     Mortierella_hyalina_JES_103_NODE_227                                   674         732      1   1881      6.05         -   41
  eukarya     Mortierella_hyalina_JES_103_NODE_13003                                  10         207      1   1881     49.81         -   59
  eukarya     Mortierella_hyalina_JES_103_NODE_14091                                 104         132      1   1881      3.82         -   48
  eukarya     Mortierella_hyalina_JES_103_NODE_14091                                 228         210      1   1881      1.05         -   47
  eukarya     Mortierella_hyalina_JES_103_NODE_13978                                  62          72      1   1881      0.25         -   36
  eukarya     Mortierella_hyalina_JES_103_NODE_20175                                  17         142      1   1881     20.05         -   57
  eukarya     Mortierella_hyalina_JES_103_NODE_20178                                  17         142      1   1881     20.05         -   58
  eukarya     Mortierella_hyalina_JES_103_NODE_23787                                  33          79      1   1881     10.33         -   55
  eukarya     Mortierella_hyalina_JES_103_NODE_25361                                   8          54      1   1881     10.33         -   55
  eukarya     Mortierella_hyalina_JES_103_NODE_23898                                   8          54      1   1881     10.33         -   55
  eukarya     Mortierella_hyalina_JES_103_NODE_24125                                   4          50      1   1881     10.33         -   55
  eukarya     Mortierella_hyalina_JES_103_NODE_20160                                   4          50      1   1881     10.33         -   55
  eukarya     Circinella_angarensis_NRRL_2410_NODE_8721                              356         375      1   1881      9.20         -   65
  eukarya     Circinella_angarensis_NRRL_2410_NODE_14861                             202         241      1   1881      8.66         -   50
  eukarya     Rhizopus_stolonifer_SM117_NODE_300                                     626         645      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM117_NODE_1087                                     12         337      1   1881    451.35         -   49
  eukarya     Rhizopus_stolonifer_SM117_NODE_18973                                     1         203      1   1881    287.73         -   52
  eukarya     Rhizopus_stolonifer_SM117_NODE_2649                                      1         597      1   1881    783.32         -   44
  eukarya     Rhizopus_microsporus_NRRL_5548_NODE_1411                              1322        1519      1   1881     28.65         -   56
  eukarya     Rhizopus_stolonifer_SM_5_NODE_32                                       882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM_5_NODE_26                                       857         898      1   1881     17.40         -   55
  eukarya     Rhizopus_stolonifer_SM_5_NODE_47                                      1322        1519      1   1881     28.65         -   55
  eukarya     Rhizopus_stolonifer_SM_5_NODE_28                                      1387        1531      1   1881     43.95         -   52
  eukarya     Rhizopus_stolonifer_SM_5_NODE_172                                       11          57      1   1881     10.33         -   55
  eukarya     Rhizopus_stolonifer_SM_5_NODE_71                                        11          57      1   1881     10.33         -   55
  eukarya     Rhizopus_stolonifer_SM44_NODE_41                                       462         481      1   1881      9.20         -   65
  eukarya     Rhizopus_stolonifer_SM44_NODE_130                                      343         384      1   1881      4.08         -   38
  eukarya     Rhizopus_stolonifer_SM44_NODE_116                                      479         498      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM112_NODE_1.5                                     499         518      1   1881      0.48         -   60
  eukarya     Rhizopus_stolonifer_SM112_NODE_20                                        1         138      1   1881    158.85         -   54
  eukarya     Rhizopus_stolonifer_SM12_NODE_321                                      128         169      1   1881     13.71         -   48
  eukarya     Rhizopus_stolonifer_SM12_NODE_1123                                     151         349      1   1881     22.48         -   57
  eukarya     Rhizopus_stolonifer_SM12_NODE_782                                      103         121      1   1881      7.24         -   68
  eukarya     Rhizopus_stolonifer_SM12_NODE_881                                      281         310      1   1881      1.05         -   37
  eukarya     Rhizopus_stolonifer_SM12_NODE_1504                                      10         154      1   1881     17.98         -   58
  eukarya     Rhizopus_stolonifer_SM12_NODE_1501                                      19          38      1   1881      0.48         -   60
  eukarya     Conidiobolus_lamprauges_ARSEF_2338_NODE_349                            678         719      1   1881      3.85         -   43
  eukarya     Conidiobolus_lamprauges_ARSEF_2338_NODE_4899                             2         951      1   1881   1152.48         -   41
  eukarya     Conidiobolus_lamprauges_ARSEF_2338_NODE_349.1                          421         444      1   1881      0.79         -   58
  eukarya     Conidiobolus_lamprauges_ARSEF_2338_NODE_349.1                           29           2      1   1881     -0.05         -   39
  eukarya     Conidiobolus_lamprauges_ARSEF_2338_NODE_4899.1                           1         333      1   1881    520.66         -   46
  eukarya     Thamnostylum_repens_RSA_459+_NODE_2874                                 315         334      1   1881      9.20         -   65
  eukarya     Thamnostylum_repens_RSA_459+_NODE_5838                                  61          80      1   1881      9.20         -   65
  eukarya     Coemansia_sp._RSA_1933_NODE_5348                                         1         272      1   1881    294.55         -   46
  eukarya     Coemansia_sp._RSA_1933_NODE_24044                                        1         215      1   1881    177.48         -   49
  eukarya     Coemansia_sp._RSA_1933_NODE_778                                          1         140      1   1881    134.88         -   49
  eukarya     Coemansia_sp._RSA_1933_NODE_778.1                                        1         224      1   1881    181.41         -   54
  eukarya     Rhizopus_stolonifer_SM48_NODE_23                                       882         923      1   1881     29.98         -   52
  eukarya     Chaetocladium_brefeldii_NRRL_1350_NODE_36                              882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM63_NODE_46                                       882         923      1   1881     29.98         -   52
  eukarya     Rhizopus_stolonifer_SM63_NODE_48                                      1275        1472      1   1881     51.13         -   60
  eukarya     Rhizopus_stolonifer_SM63_NODE_76                                      1322        1519      1   1881     28.65         -   55
  eukarya     Rhizopus_stolonifer_SM63_NODE_52                                      1387        1531      1   1881     43.95         -   52
  eukarya     Rhizopus_stolonifer_SM63_NODE_128                                      459         477      1   1881      7.24         -   68
  eukarya     Rhizopus_stolonifer_SM63_NODE_809                                      433         577      1   1881     17.98         -   58
